userid,itemid,ts,label
710,3913,1028526182,0
711,1358,980628990,1
711,1225,980629015,1
711,1214,980629028,1
711,1694,980629074,0
711,589,980629136,0
711,2313,980629171,0
711,1235,980629171,1
711,260,980629187,1
711,1997,980629234,1
711,2947,980629255,1
712,532,976140661,1
712,742,976140784,0
712,1342,976140784,0
712,2328,976140784,0
712,1717,976140784,0
712,724,976140849,0
712,1973,976140849,0
712,1655,976141002,0
712,328,976141002,1
712,2107,976141023,0
713,364,975537797,0
713,2099,975537821,0
713,2135,975537821,0
713,2746,975537821,0
713,1031,975537835,1
713,1088,975537835,0
713,3612,975537845,1
713,661,975537871,0
713,1030,975537871,0
713,1760,975537894,0
714,2947,975783719,1
714,1954,975783734,1
714,1047,975783752,1
714,2406,975783783,1
714,3821,976349957,1
714,1644,976947679,1
714,1049,977209409,1
714,886,977974467,1
714,1997,978552794,0
714,3616,978552874,1
715,2628,979578177,0
715,2005,979578177,1
715,919,979578256,1
715,899,979578256,1
715,1282,979578275,1
715,2300,979578275,0
715,588,979578293,1
715,2081,979578293,0
715,364,979578293,1
715,595,979578309,1
716,616,982884357,1
716,2116,982884357,1
716,661,982884357,1
716,2394,982884357,1
716,709,982884357,1
716,2123,982884380,1
716,2141,982884380,1
716,1030,982884380,1
716,1033,982884380,1
716,2064,982884779,1
717,648,975529765,1
717,3534,975529765,0
717,3300,975529777,0
717,3173,975529777,0
717,1544,975529790,1
717,3755,975529790,0
717,3,975529811,0
717,3354,975529811,0
717,3535,975529811,0
717,3566,975529837,1
718,3764,975575420,0
718,2490,975575441,1
718,2881,975575441,0
718,2371,975575464,1
718,2372,975575464,1
718,1461,975575486,0
718,2423,975575486,1
718,2794,975575486,1
718,2795,975575486,1
718,1036,975575510,1
719,1380,975528017,0
719,2944,975528118,1
719,1148,975528233,1
719,745,975528257,1
719,1,975528288,1
719,1265,975528288,0
719,3114,975528288,0
719,2599,975528288,0
719,2542,975528308,1
719,356,975528349,1
720,3412,975530130,0
720,2640,975530130,0
720,1129,975530130,0
720,2193,975530130,0
720,421,975530157,0
720,349,975530157,1
720,2046,975530157,0
720,2005,975530163,1
720,733,975530188,0
720,2006,975530188,0
721,3498,994084673,1
721,1104,994084673,0
721,2300,994084673,0
721,910,994084737,1
721,3250,994084737,1
721,1012,994084737,1
721,3435,994084782,1
721,2664,994084782,0
721,1957,994084782,0
721,1203,994084782,1
722,1265,975524530,1
722,1625,975524540,1
722,3429,975524664,1
722,2396,975524664,1
722,1610,975524676,0
722,1923,975524688,1
722,480,975524915,1
722,457,975524924,1
722,1721,975524964,1
722,2359,975524982,1
723,2502,975524642,1
723,2598,975524658,0
723,1513,975524667,1
723,2485,975524700,0
723,2840,975524700,0
723,2762,975524700,0
723,2701,975524718,0
723,2881,975524844,0
723,1249,975525071,1
723,1580,975525099,1
724,3063,975524143,0
724,3082,975524143,0
724,2605,975524143,1
724,1552,975524143,1
724,1616,975524179,1
724,2840,975524179,1
724,2273,975524204,1
724,2600,975524204,1
724,1648,975524224,0
724,1792,975524259,0
725,1299,977247145,1
725,3067,977247145,1
725,1104,977247145,1
725,1225,977247145,1
725,1089,977247145,1
725,969,977247399,1
725,3462,977247399,1
725,296,977247399,1
725,2599,977247399,1
725,1084,977247399,1
726,3108,975519638,1
726,838,975519638,1
726,2331,975519638,1
726,587,975519665,1
726,2581,975519665,0
726,509,975519665,1
726,2171,975519767,1
726,736,975519832,1
726,2485,975519832,0
726,224,975519832,1
727,74,1007671673,1
727,2806,1007931202,0
727,486,1010032770,0
727,1183,1012078628,0
727,3361,1021237040,1
727,3039,1041127552,1
727,3916,1041128047,1
727,296,1041128382,0
727,474,1041128444,0
727,1682,1041128572,0
728,2410,975516189,1
728,2639,975516189,1
728,2146,975516189,0
728,2942,975516189,0
728,2411,975516211,0
728,2419,975516211,0
728,2421,975516211,0
728,2755,975516211,0
728,2858,975516384,1
728,2706,975516384,0
729,786,975513410,1
729,1608,975513410,0
729,2699,975513410,0
729,2405,975513435,1
729,2617,975513435,0
729,2023,975513449,1
729,353,975513473,0
729,590,975513502,1
729,3386,975513543,0
729,3176,975513561,1
730,21,975510386,1
730,2912,975510386,0
730,1215,975510386,1
730,733,975511580,0
730,2427,975511580,1
730,3256,975511580,0
730,493,975511580,1
730,1916,975511580,0
730,2916,975511580,0
730,1213,975511597,1
731,64,975531064,0
731,2408,975531065,0
731,3689,975531065,0
731,2720,975531065,0
731,2953,975531065,0
731,3921,975531065,0
731,1625,975531104,1
731,1682,975531138,1
731,15,975531180,1
731,2297,975531200,1
732,1971,975496120,0
732,2422,975496135,0
732,2950,975496135,1
732,2404,975496158,1
732,2903,975496158,0
732,1969,975496158,0
732,3710,975496158,1
732,3026,975496190,0
732,2379,975496190,0
732,3391,975496190,1
733,1060,975482846,1
733,2243,975482868,1
733,441,975482868,1
733,357,975482868,1
733,3852,975482891,0
733,21,975482891,1
733,1042,975482891,1
733,2791,975482912,1
733,223,975482925,1
733,345,975482948,1
734,2712,975481990,0
734,2688,975482035,1
734,3175,975482035,1
734,2959,975482035,1
734,2716,975482057,0
734,2719,975482057,1
734,2995,975482090,1
734,2392,975482090,0
734,785,975482118,1
734,2713,975482118,0
735,2194,976853785,1
735,1968,976853785,1
735,2174,976853809,1
735,1961,976853809,1
735,1962,976853809,0
735,2795,976853888,1
735,2915,976853924,0
735,1960,976853954,0
735,1297,976854025,1
735,3536,978035067,1
736,3617,1045712037,0
736,1923,1045712050,1
736,2692,1045712062,1
736,1735,1045712089,1
736,3053,1045712109,1
736,1092,1045712122,1
736,1732,1045712134,0
736,457,1045712148,1
736,2683,1045712194,1
736,2791,1045712195,1
737,2890,1037423453,0
737,2968,1037423453,0
737,288,1037423548,1
737,180,1037423576,0
737,1639,1037423591,1
737,3328,1037423639,1
737,1215,1037423687,0
737,2628,1037423802,0
737,2810,1037423938,1
737,3863,1037424338,0
738,3916,976233241,1
738,3408,976233260,1
738,3914,976233289,0
738,3298,976233311,1
738,3717,976233311,1
738,3744,976233448,0
738,3755,976233448,0
738,3452,976233487,1
738,3889,976233584,0
738,1758,976249932,1
739,3386,975478373,1
739,597,975478498,1
739,589,975478565,1
739,1240,975478565,1
739,3494,975478630,1
739,2012,975478648,1
739,953,975478734,1
739,1367,975478815,1
739,2060,975478900,0
739,2571,977206214,1
740,3510,975474789,1
740,3555,975474789,0
740,3578,975474789,1
740,3930,975474837,1
740,3484,975474837,1
740,3753,975474837,0
740,3409,975474889,1
740,648,975474889,0
740,3155,975474889,1
740,3354,975474912,0
741,2107,975474466,1
741,2315,975474466,1
741,1979,975474466,1
741,2548,975474487,0
741,1976,975474487,0
741,1862,975474505,1
741,1981,975474505,0
741,2448,975474539,0
741,2338,975474539,0
741,3572,975474559,0
742,1215,975470724,0
742,2985,975470724,0
742,1876,975470748,1
742,442,975470748,1
742,2455,975470778,1
742,2140,975470778,1
742,316,975470778,1
742,2021,975470778,1
742,1573,975470809,1
742,3745,975470809,1
743,899,1030816745,0
743,3822,1030816817,0
743,215,1030816850,1
743,58,1030816850,1
743,1059,1030816871,0
743,2678,1035682758,1
743,2323,1036290831,1
743,720,1036290865,1
743,101,1036290881,1
743,2395,1036290899,1
744,2694,975472053,1
744,3243,975472067,1
744,3235,975472089,1
744,3016,975472293,0
744,2712,975472317,1
744,3564,975472337,0
744,2959,975472337,1
744,2580,975472355,1
744,968,975472408,0
744,2762,975472452,1
745,3911,975466692,0
745,3880,975466715,0
745,3882,975466715,0
745,3915,975466715,0
745,3916,975466715,0
745,2826,975466817,1
745,3754,975466817,0
745,3863,975799561,1
745,1221,975799561,1
745,3952,975799562,1
746,1136,979961524,0
746,3752,979961524,0
746,3556,979961556,1
746,3798,981713745,0
746,3317,985057866,1
746,3897,985058006,1
746,3952,985058041,0
746,3948,985058059,1
746,3893,985058082,0
746,1792,985058147,0
747,1240,975465470,0
747,1210,975465481,1
747,1215,975465492,1
747,2985,975465504,1
747,3793,975465518,1
747,480,975465518,0
747,671,975465532,0
747,1921,975465532,1
747,1356,975465548,0
747,1580,975465625,0
748,3918,975462859,0
748,1970,975462874,0
748,2399,975462890,0
748,1973,975462890,0
748,1969,975462913,0
748,1971,975462913,0
748,1972,975462940,0
748,3799,975462959,0
748,2848,975463153,1
748,26,975463153,1
749,950,1007969900,0
749,3760,1014716221,0
749,970,1014716265,0
749,3198,1014716315,1
749,3733,1014716430,1
749,1189,1014716445,0
749,3897,1014716461,1
749,25,1014716479,0
749,914,1014716567,0
749,2185,1014716578,1
750,1957,976064480,1
750,926,976064517,1
750,3260,976064517,1
750,1172,976064517,1
750,3363,976064573,1
750,318,976064573,0
750,515,976064573,1
750,1186,976064605,1
750,1956,976064605,1
750,1242,976064605,1
751,1673,975459112,1
751,2624,975459112,1
751,110,975459112,1
751,2291,975459136,1
751,2160,975459136,1
751,3534,975459136,0
751,2948,975459136,1
751,3481,975459161,1
751,3566,975459161,0
751,1965,975459161,1
752,230,1030994099,0
752,2836,1030994139,0
752,574,1031267082,0
752,2374,1034958853,0
752,2721,1035090762,0
752,2243,1040164079,0
752,1953,1041291429,0
752,1735,1041291707,0
752,1950,1041291729,1
752,1225,1042045986,0
753,2797,1034199852,1
753,2003,1034199926,1
753,2004,1034199995,1
753,569,1034199995,1
753,2054,1034200024,1
753,88,1034200115,1
753,2053,1034200167,1
753,1474,1034200167,1
753,1623,1041212892,1
753,2617,1041215174,1
754,1036,979335153,1
754,1240,979335153,1
754,2944,979335245,1
754,919,979335322,1
754,1127,979335360,1
754,2871,979335360,0
754,2006,979335386,0
754,3147,979335432,1
754,1358,979335483,1
754,377,979335527,1
755,1272,997832109,1
755,3871,997832109,0
755,1411,997832144,0
755,3578,997832155,1
755,2918,997832186,1
755,1682,997832227,0
755,154,997832227,1
755,2000,997832261,1
755,3098,997832289,1
755,924,999208826,0
756,2529,975453619,1
756,2571,975453619,0
756,2948,975453619,0
756,2949,975453619,0
756,589,975453647,1
756,1127,975453671,1
756,1394,975453749,0
756,3362,975453749,1
756,2997,975453788,1
756,2599,975453788,0
757,1687,975562330,0
757,1769,975562330,0
757,1037,975562350,0
757,2121,975562377,0
757,1438,975562408,0
757,1752,975562408,0
757,1499,975562419,0
757,1556,975562514,0
757,2505,975562514,0
757,3705,975562530,0
758,36,975719442,1
758,3147,975719462,1
758,3252,975719487,0
758,1694,975719487,0
758,3386,975719548,1
758,2268,975719570,1
758,3255,975719599,0
758,1393,975719599,1
758,32,975719599,1
758,62,975719599,1
759,140,975453568,1
759,195,975453568,0
759,2629,975453594,0
759,276,975453594,0
759,2942,975453594,1
759,3257,975453616,0
759,3528,975453616,0
759,3144,975453633,0
759,804,975453686,0
759,3705,975453809,0
760,2915,975452573,1
760,898,975452594,1
760,39,975452594,1
760,2609,975452639,1
760,299,975452639,1
760,2333,975452639,1
760,896,975452639,1
760,3535,975948259,1
760,2686,975948289,0
760,2427,975948353,1
761,924,975451234,1
761,1590,975451258,1
761,3948,975451290,1
761,2706,975451319,1
761,2325,975451333,1
761,3578,975451346,1
761,1,975451381,1
761,3114,975451381,1
761,589,975451405,1
761,1240,975451413,0
762,2949,975451430,1
762,2948,975451465,1
762,3639,975451512,1
762,1291,975451544,0
762,2028,975451556,0
762,3793,975451616,1
762,2947,975451637,0
762,3082,975451708,1
762,10,975451727,1
762,2406,975451746,0
763,260,975451600,1
763,1225,975451733,1
763,919,975451775,1
763,3871,975451775,0
763,2997,975451788,1
763,1287,975451806,1
763,1387,975451892,1
763,1949,975451892,0
763,2329,975451939,0
763,1036,975451939,1
764,1286,975454371,1
764,1088,975454371,1
764,2478,975454392,1
764,2163,975454442,1
764,1587,975454477,1
764,3388,975454503,1
764,2796,975454503,1
764,2072,975454529,1
764,1373,975454588,0
764,2862,975454796,1
765,1863,975613063,0
765,70,975613079,1
765,5,975613098,1
765,3033,975613098,0
765,2002,975613098,1
765,150,975613268,1
765,1193,975613301,1
765,908,975613370,1
765,2021,975614048,0
765,810,975614134,0
766,2248,975450806,1
766,3819,975450806,1
766,1394,975450806,1
766,2716,975450806,1
766,1259,975450832,1
766,1285,975450832,0
766,3361,975450832,1
766,3039,975450887,1
766,2174,975450887,0
766,2918,975450887,1
767,1407,1022712993,1
767,2841,1022712993,1
767,494,1022712993,1
767,1370,1022712993,1
767,3527,1022712993,0
767,454,1022713014,1
767,832,1022713014,0
767,628,1022713039,1
767,3102,1022713039,1
767,3176,1022713039,1
768,1837,975452768,1
768,2336,975452845,1
768,2710,975520635,0
768,1673,975520827,1
768,2329,975520958,1
768,2687,975521189,1
768,2686,975521417,1
768,2028,975521750,1
768,2628,975521992,1
768,3911,976552221,0
769,3873,975443906,0
769,3504,975443906,0
769,3702,975443906,0
769,908,975443933,1
769,3551,975443933,1
769,2919,975443933,0
769,1209,975443933,0
769,1947,975443955,1
769,1090,975443955,1
769,1304,975443992,1
770,637,981706567,0
770,924,982189122,0
770,29,982189142,0
770,1199,982641419,0
770,2019,982641488,1
770,3510,986969368,1
770,3882,986969400,1
770,3000,986969442,1
770,1090,989956074,1
770,3359,989956502,0
771,110,975440229,1
771,1035,975443273,0
771,3755,975443304,0
771,3928,975443304,0
771,266,975443420,0
771,648,975443420,0
771,2072,975444357,0
771,2085,975444357,0
771,924,975446424,1
771,1019,975446424,0
772,1591,975440817,0
772,1779,975440817,0
772,173,975440817,0
772,185,975440817,0
772,338,975440817,0
772,196,975440817,0
772,379,975440817,1
772,2808,975440840,0
772,1862,975440840,0
772,160,975440840,0
773,589,975617233,1
773,1274,975617233,1
773,260,975617233,1
773,1196,975617233,1
773,3703,975617233,0
773,1200,975617233,1
773,1210,975617233,1
773,3863,975617285,0
773,32,975617317,1
773,2916,975617317,1
774,3499,980478331,0
774,3300,980809907,0
774,3785,980809907,0
774,1912,981526369,0
774,3798,981526429,0
774,3948,986655438,0
774,3865,986655438,0
774,3893,986655438,0
774,3911,990484619,0
774,733,990484805,1
775,3253,975437683,0
775,3408,975437769,1
775,3646,975437783,0
775,3535,975437812,0
775,3555,975437826,1
775,3753,975437826,1
775,3755,975437839,1
775,3301,975437855,1
775,3785,975437885,1
775,3511,975437897,1
776,1584,975605793,1
776,1240,975605793,1
776,589,975605832,1
776,3703,975605832,0
776,1214,975605832,1
776,1077,975605832,1
776,3793,975605866,1
776,2287,975605866,1
776,3702,975605866,0
776,1210,975605866,1
777,1396,976214057,0
777,553,976214057,0
777,1476,976214145,0
777,349,978032839,1
777,12,978033019,1
777,3698,978033847,0
777,1833,980533177,1
777,2881,980533357,0
777,2763,980533437,0
777,3081,980533556,0
778,1231,975437549,1
778,2248,975437616,1
778,1206,975437628,1
778,2716,975437655,1
778,3105,975437672,1
778,529,975437672,1
778,1293,975437690,1
778,1955,975437690,1
778,25,975437690,1
778,1200,975437702,1
779,2546,975436181,0
779,2722,975436181,0
779,1093,975436196,0
779,2712,975436212,0
779,3175,975436230,1
779,3510,975436230,1
779,2716,975436249,0
779,2719,975436249,0
779,3578,975436249,1
779,2906,975436327,0
780,185,975544013,0
780,338,975544013,0
780,1037,975544013,0
780,2719,975544025,0
780,66,975544049,0
780,1590,975544066,0
780,3705,975544104,0
780,880,975544120,0
780,1556,975544136,0
780,519,975544136,0
781,1240,975436145,1
781,1242,975436145,1
781,592,975436165,1
781,1197,975436165,1
781,3527,975436165,1
781,1210,975436165,1
781,1222,975436165,1
781,1127,975436708,0
781,2188,975436708,1
781,2572,975436708,1
782,3510,975432376,1
782,3578,975432376,0
782,3300,975432429,0
782,3555,975432429,0
782,3745,975432429,1
782,3755,975432429,0
782,648,975432477,0
782,3173,975432477,0
782,3513,975432477,0
782,3354,975432513,0
783,1591,975702538,0
783,2987,984413402,1
783,1274,984413402,1
783,610,984413437,1
783,1064,984413463,0
783,2033,984413463,0
783,1030,984413493,0
783,1033,984413493,0
783,2141,984413494,0
783,673,984413508,0
784,2702,975430586,1
784,2987,975430595,1
784,3753,975430667,1
784,3825,975430709,0
784,318,975430846,1
784,260,975430918,1
784,2692,975430945,1
784,1617,975431260,1
784,2329,975431290,1
784,2918,975431347,1
785,173,975431476,0
785,288,975431512,1
785,9,975431525,1
785,2808,975431555,1
785,692,975431555,1
785,839,975431591,1
785,667,975431615,1
785,204,975431627,1
785,2807,975431649,1
785,2196,975431665,1
786,2011,975429481,1
786,1690,975429504,1
786,3701,975429504,1
786,3638,975429524,1
786,316,975429524,0
786,2094,975429568,1
786,674,975429568,0
786,1391,975429588,1
786,379,975429588,1
786,1037,975429619,0
787,3477,975788001,0
787,175,975788008,0
787,1711,975788032,0
787,3556,979928771,0
787,3408,979928784,1
787,3624,979928833,1
787,3755,979928833,0
787,593,986186833,1
787,745,986186833,1
787,608,986186833,1
788,2792,975431363,1
788,1091,975431363,0
788,2478,975431378,0
788,2717,975431378,1
788,1582,975431506,1
788,2701,975431516,0
788,3638,975431639,0
788,924,975431664,0
788,2662,975431681,1
788,442,975431740,0
789,1214,975429998,1
789,1240,975429998,0
789,2804,975430113,1
789,1197,975430113,1
789,3361,975430113,0
789,1079,975430113,0
789,1259,975430137,1
789,1270,975430137,0
789,2918,975430137,1
789,2791,975430137,1
790,3513,975428744,1
790,260,975428841,1
790,1196,975428841,1
790,1214,975428841,1
790,541,975428841,1
790,589,975428900,1
790,741,975428900,0
790,2571,975428900,1
790,1210,975428900,1
790,1240,975428900,1
791,1588,1010160841,1
791,546,1010160921,0
791,1343,1010161032,1
791,832,1010161070,0
791,1370,1010161080,1
791,2126,1010161197,1
791,2794,1021577214,0
791,2269,1021577267,0
791,420,1021577267,0
791,3755,1035572289,0
792,1653,975423775,0
792,1921,975423775,0
792,3702,975423775,1
792,2968,975423775,1
792,2140,975423802,0
792,1374,975423802,1
792,3527,975423802,1
792,3700,975423802,1
792,2916,975423802,1
792,3070,975423817,0
793,1022,975424110,1
793,3253,975424126,0
793,709,975424126,1
793,902,975424146,1
793,2137,975424146,1
793,2948,975424188,0
793,588,975424215,1
793,2993,975424250,0
793,3807,975424265,0
793,1580,975424278,0
794,2858,975417001,1
794,2599,975417001,0
794,2997,975417035,0
794,2289,975417035,1
794,232,975417035,1
794,2836,975417047,1
794,1265,975417071,0
794,2321,975417071,0
794,1537,975417071,1
794,3317,975417115,1
795,2712,1014552945,0
795,2579,1015102990,1
795,2683,1027163181,0
795,3408,1027163654,0
795,3510,1027163654,1
795,1689,1030368370,0
795,2357,1030369075,0
795,2711,1034547958,0
795,3039,1038693184,1
795,2283,1038693269,0
796,1035,978700625,0
796,2941,978700625,0
796,2657,978700656,0
796,1380,978700656,0
796,1093,978700656,1
796,2135,978700681,0
796,2877,978700701,1
796,2084,978700726,0
796,2088,978700726,0
796,1772,978700726,1
797,3,975414096,0
797,46,975414096,0
797,2154,975414109,1
797,207,975414136,1
797,1353,975414136,0
797,937,975414187,1
797,2497,975414187,1
797,969,975414339,1
797,28,975414339,1
797,933,975414356,1
798,1562,975412649,0
798,1017,975412649,1
798,1027,975412649,1
